ClientId,UserId,Date,No_of_times
ggl,ggl_vprinseau,4/3/2018,74
mln,mln_mblaser,4/3/2018,46
tdm,tdm_sbell,4/3/2018,19
avn,avn_shodgens,4/3/2018,37
jgv,jgv_csweeney1,4/3/2018,5
wko,wko_lresola,4/3/2018,10
A42,A42_farreola,4/3/2018,9
gnm,gnm_ascodeller,4/3/2018,10
nmx,nmx_mgalvis,4/3/2018,12
jgv,jgv_adevitt1,4/3/2018,12
zif,zif_apivniouk,4/3/2018,18
mxg,mxg_aavison,4/3/2018,18
jgv,jgv_jwagner,4/3/2018,11
rge,rge_wflohr,4/3/2018,9
idx,idx_stalwar,4/3/2018,39
cu1,cu1_ouribe,4/3/2018,18
eub,eub_tfernandes,4/3/2018,31
h8o,h8o_tkim,4/3/2018,10
gsn,gsn_bcleary,4/3/2018,2
uva,uva_lhan,4/3/2018,21
new,new_awoo,4/3/2018,27
iag,iag_av,4/3/2018,18
jgv,jgv_asimpson,4/3/2018,11
mon,mon_srahlfs,4/3/2018,10
rus,rus_yramirez,4/3/2018,10
usn,usn_ajohnson,4/3/2018,32
msn,msn_apepperl,4/3/2018,18
cmt,cmt_ahenry2,4/3/2018,9
fdp,fdp_alemos,4/3/2018,32
trb,trb_jbauer,4/3/2018,37
9df,9df_eosnaya,4/3/2018,10
abp,abp_rk,4/3/2018,18
twr,twr_jvandenberg,4/3/2018,54
tim,tim_idixit,4/3/2018,18
jgv,jgv_sxiong2,4/3/2018,2
pdu,pdu_rbien,4/3/2018,2
unv,unv_jschulz,4/3/2018,10
jgv,jgv_tealy1,4/3/2018,30
wrb,wrb_gshafrazian,4/3/2018,10
jgv,jgv_bgarland1,4/3/2018,2
jgv,jgv_nblamires1,4/3/2018,15
jgv,jgv_ewrightson1,4/3/2018,6
rge,rge_pcalcagno,4/3/2018,18
llr,llr_mkurosaki,4/3/2018,10
stc,stc_mybuan1,4/3/2018,11
hku,hku_jquon,4/3/2018,9
ctc,ctc_mmoreau,4/3/2018,9
gnm,gnm_ddelfino,4/3/2018,28
cmt,cmt_lzaki,4/3/2018,9
pbz,pbz_nsinno,4/3/2018,27
mne,mne_erumack,4/3/2018,36
lbb,lbb_glopes,4/3/2018,11
lic,lic_sfarren,4/3/2018,9
oat,oat_mabrahim,4/3/2018,94
wgo,wgo_grooney,4/3/2018,9
ttc,ttc_knarine,4/3/2018,9
mei,mei_dharris,4/3/2018,15
h6s,h6s_mmcginnis,4/3/2018,39
cpn,cpn_cspohrer,4/3/2018,10
gm3,gm3_awolf,4/3/2018,6
con,con_crauch,4/3/2018,9
gh1,gh1_ltobiassen,4/3/2018,9
via,via_nickpress44,4/3/2018,28
deu,deu_jpellas,4/3/2018,19
hrz,hrz_dlowenthal,4/3/2018,44
uva,uva_anelson,4/3/2018,10
mln,mln_sedmunds,4/3/2018,9
cgu,cgu_bburke,4/3/2018,9
zop,zop_ayaregal,4/3/2018,321
jgv,jgv_alopez1,4/3/2018,5
cmt,cmt_agittleson,4/3/2018,9
g10,g10_vmorris,4/3/2018,57
sp2,sp2_jhales,4/3/2018,9
nfl,nfl_hchow,4/3/2018,18
amz,amz_pwoodruff2,4/3/2018,9
tdt,tdt_tbiddle,4/3/2018,9
amz,amz_jclaus,4/3/2018,10
skn,skn_agarrett,4/3/2018,9
omm,omm_gjimenez,4/3/2018,6
dmd,dmd_bwoitunski,4/3/2018,10
mec,mec_lherrero,4/3/2018,9
elt,elt_mraigoscamac,4/3/2018,18
stv,stv_cmorales,4/3/2018,9
en9,en9_fbarcenas,4/3/2018,81
vcm,vcm_tmasterson,4/3/2018,9
mxg,mxg_draidt,4/3/2018,9
bey,bey_llam,4/3/2018,9
oat,oat_sreich,4/3/2018,20
amz,amz_zrifai1,4/3/2018,18
ghm,ghm_bcreeden,4/3/2018,9
mxg,mxg_krenwick,4/3/2018,32
40u,40u_rthiel,4/3/2018,9
stv,stv_mberrittella,4/3/2018,9
m5m,m5m_rmercer,4/3/2018,1
es1,es1_rstorrar,4/3/2018,54
wme,wme_pwagner,4/3/2018,9
lft,lft_mberra,4/3/2018,9
unv,unv_atubis,4/3/2018,9
mte,mte_lcabianca,4/3/2018,9
hea,hea_cthomas,4/3/2018,9
h6y,h6y_hdiba,4/3/2018,9
lin,lin_imranialaoui,4/3/2018,21
8ds,8ds_mbasilico,4/3/2018,10
jgv,jgv_mbah,4/3/2018,5
nyp,nyp_skempadoo,4/3/2018,9
uva,uva_ekim2,4/3/2018,9
uva,uva_lyeadon,4/3/2018,20
sug,sug_jgoorin,4/3/2018,9
f3d,f3d_jhahm,4/3/2018,22
gpp,gpp_psanchez1,4/3/2018,17
9ma,9ma_tsykes,4/3/2018,111
eid,eid_amartinotti,4/3/2018,28
wmg,wmg_mdrexler,4/3/2018,18
yoo,yoo_njohnston,4/3/2018,27
Vcm,Vcm_tgriffin,4/3/2018,9
dnt,dnt_mgilderson,4/3/2018,78
dmo,dmo_dormasen,4/3/2018,9
sct,sct_fpostorino,4/3/2018,8
ope,ope_jsamuelson,4/3/2018,54
nuc,nuc_acrossman,4/3/2018,9
amz,amz_gnath,4/3/2018,9
mxg,mxg_gbrody,4/3/2018,48
pb3,pb3_ppineiro,4/3/2018,9
gm5,gm5_kimmenroth,4/3/2018,9
amz,amz_skannan,4/3/2018,9
oue,oue_eford,4/3/2018,36
k5c,k5c_bdemiguel,4/3/2018,20
k73,k73_rsalminen,4/3/2018,9
gpw,gpw_lmoreno,4/3/2018,18
dsu,dsu_clai,4/3/2018,50
sau,sau_mristimaki,4/3/2018,10
jgv,jgv_dhood1,4/3/2018,9
29h,29h_avoutilainen,4/3/2018,12
Efo,Efo_pdelgado,4/3/2018,46
amz,amz_tpreethi,4/3/2018,9
jgv,jgv_jbaker2,4/3/2018,17
jgv,jgv_nwu2,4/3/2018,5
jgv,jgv_ahiltzik,4/3/2018,5
uvm,uvm_aalarcon,4/3/2018,9
g10,g10_kleung,4/3/2018,18
jgv,jgv_cwessman,4/3/2018,19
sbn,sbn_joliphant,4/3/2018,9
jgv,jgv_kchu,4/3/2018,1
jgv,jgv_wgalant2,4/3/2018,3
jgv,jgv_kborum2,4/3/2018,1
jgv,jgv_akaz1,4/3/2018,4
edn,edn_mnavitsky,4/3/2018,14
jgv,jgv_dtarello,4/3/2018,27
yoo,yoo_ivoisin,4/3/2018,25
jgv,jgv_ccarone1,4/3/2018,80
jgv,jgv_hbuffone2,4/3/2018,4
ttr,ttr_mkisseberth,4/3/2018,98
ttc,ttc_mthompson,4/3/2018,1
phc,phc_chall,4/3/2018,54
new,new_lmcdonnell,4/3/2018,11
inm,inm_jmclaughlin,4/3/2018,18
gnm,gnm_abrock1,4/3/2018,10
g8e,g8e_jmuse,4/3/2018,19
ope,ope_astojanovska,4/3/2018,9
1dt,1dt_cchandler,4/3/2018,10
rda,rda_kloalbo,4/3/2018,9
mll,mll_spotluri,4/3/2018,9
uva,uva_kcao,4/3/2018,10
sbd,sbd_hkeskitalo,4/3/2018,9
plx,plx_dparente,4/3/2018,18
iws,iws_jbohn,4/3/2018,36
mn4,mn4_mretamal,4/3/2018,18
hrz,hrz_bhurlstone,4/3/2018,37
cwi,cwi_jstewart,4/3/2018,9
zeu,zeu_mlawless,4/3/2018,24
ggl,ggl_kalarcon,4/3/2018,3
prp,prp_bkieser,4/3/2018,27
usn,usn_jhayden1,4/3/2018,18
cei,cei_mcorrea,4/3/2018,9
anp,anp_flopez,4/3/2018,20
jgv,jgv_nstephan,4/3/2018,18
gma,gma_vmenon1,4/3/2018,10
mxg,mxg_arivera,4/3/2018,38
mec,mec_rtourmanian,4/3/2018,36
avn,avn_mdupras,4/3/2018,27
yoo,yoo_nzylberstein,4/3/2018,20
amz,amz_rbottazzi1,4/3/2018,101
pby,pby_alee,4/3/2018,9
gpp,gpp_irojo,4/3/2018,27
sp2,sp2_rlodi,4/3/2018,11
jgv,jgv_msulek,4/3/2018,22
ct5,ct5_emiles,4/3/2018,36
mec,mec_eluciani,4/3/2018,9
jgv,jgv_mploetz1,4/3/2018,3
via,via_bsingh2,4/3/2018,9
ggl,ggl_cmarin,4/3/2018,9
fac,fac_mvinkel,4/3/2018,9
jgv,jgv_mlicata1,4/3/2018,1
jgv,jgv_pskrzekowska,4/3/2018,11
mam,mam_nmathew,4/3/2018,18
omm,omm_aayala,4/3/2018,18
inl,inl_alacoste2,4/3/2018,82
ipc,ipc_vvijayakumar,4/3/2018,93
clr,clr_mbreslin,4/3/2018,18
jgv,jgv_lcowin,4/3/2018,4
jgv,jgv_ssegura2,4/3/2018,3
oat,oat_adwyer,4/3/2018,10
une,une_lmartin,4/3/2018,9
abt,abt_jroberts,4/3/2018,91
oue,oue_jjansson,4/3/2018,19
exp,exp_hpascus1,4/3/2018,30
inm,inm_agold,4/3/2018,9
jgv,jgv_cbucon2,4/3/2018,11
uva,uva_rzhang1,4/3/2018,18
ane,ane_yfung1,4/3/2018,9
mnr,mnr_brosner,4/3/2018,28
fdp,fdp_cmarques,4/3/2018,18
rfn,rfn_aheredia,4/3/2018,9
trn,trn_jharris,4/3/2018,74
oat,oat_mhelm,4/3/2018,9
fd8,fd8_edebat,4/3/2018,36
bgm,bgm_kbajaj,4/3/2018,12
omd,omd_moneil1,4/3/2018,11
tvc,tvc_si01dir,4/3/2018,279
omd,omd_jchan1,4/3/2018,9
mec,mec_egordon,4/3/2018,9
jgv,jgv_aanand,4/3/2018,3
kkl,kkl_mniskanen,4/3/2018,9
ope,ope_nigontova,4/3/2018,31
bey,bey_lbernstein,4/3/2018,243
via,via_ameier,4/3/2018,36
nuc,nuc_sharrison,4/3/2018,11
8ds,8ds_ogarrigos1,4/3/2018,13
haw,haw_dcharles,4/3/2018,8
mec,mec_igonzalez3,4/3/2018,9
u00,u00_allado1,4/3/2018,46
uva,uva_jcinnante,4/3/2018,18
oue,oue_rmartin4,4/3/2018,9
vcm,vcm_mbrown1,4/3/2018,10
cfu,cfu_nmackie,4/3/2018,9
hrz,hrz_mtevolini,4/3/2018,36
med,med_nalexandrou,4/3/2018,173
pmg,pmg_eimada,4/3/2018,42
glm,glm_mperez,4/3/2018,3
cha,cha_mbarajas,4/3/2018,9
stv,stv_gmorales,4/3/2018,56
sug,sug_kmalinowska,4/3/2018,18
inm,inm_rleon,4/3/2018,91
ope,ope_esenyuva,4/3/2018,9
dmd,dmd_gpanagiotis,4/3/2018,18
8ds,8ds_mdupuy,4/3/2018,18
hf9,hf9_pjoshi,4/3/2018,27
h72,h72_vverdile,4/3/2018,23
ggl,ggl_kprendiville,4/3/2018,28
mxg,mxg_dlee,4/3/2018,28
pfj,pfj_nsumida,4/3/2018,9
mxg,mxg_akorankyi,4/3/2018,27
cvm,cvm_sgruenberg,4/3/2018,9
fqb,fqb_rponte1,4/3/2018,9
msn,msn_ghayes1,4/3/2018,18
ww3,ww3_tharma,4/3/2018,9
pfj,pfj_mbarthel,4/3/2018,9
ca4,ca4_npiccoli,4/3/2018,20
fmg,fmg_gfaucher,4/3/2018,9
stc,stc_sjin,4/3/2018,9
via,via_jedmiston,4/3/2018,27
fm1,fm1_jguerrero1,4/3/2018,9
c63,c63_groitberg,4/3/2018,9
tim,tim_mmcclusky,4/3/2018,21
pan,pan_llonginotti,4/3/2018,22
sp2,sp2_dfischer,4/3/2018,9
aat,aat_rbensimon,4/3/2018,9
zop,zop_ksauer,4/3/2018,121
tim,tim_akanhangad,4/3/2018,63
msn,msn_rsughrue,4/3/2018,9
inm,inm_jdunbar1,4/3/2018,29
s8r,s8r_dfreedman,4/3/2018,103
amz,amz_iruesga,4/3/2018,9
eid,eid_ddominguez,4/3/2018,9
med,med_dcaven,4/3/2018,19
bgm,bgm_swilsonchapi,4/3/2018,9
fbz,fbz_naraujo,4/3/2018,9
dsc,dsc_trichards,4/3/2018,19
muk,muk_mdarcysmith,4/3/2018,24
uvm,uvm_sstanley,4/3/2018,9
oat,oat_rhunt,4/3/2018,10
oat,oat_lmiller,4/3/2018,38
rci,rci_dseidler,4/3/2018,9
gpp,gpp_yrivas,4/3/2018,48
gan,gan_csimon,4/3/2018,18
cgu,cgu_aerhard,4/3/2018,10
zif,zif_cgalinato,4/3/2018,1
pbz,pbz_whathaway,4/3/2018,10
mec,mec_cchwatt,4/3/2018,19
uva,uva_mstarnes,4/3/2018,9
trn,trn_diudica,4/3/2018,8
h98,h98_fmaloof,4/3/2018,9
cmo,cmo_sgovernale,4/3/2018,80
ggl,ggl_npoveromo,4/3/2018,9
amz,amz_uhendel,4/3/2018,28
bh7,bh7_mcrawford,4/3/2018,37
09g,09g_mmccracken,4/3/2018,279
gbo,gbo_amartins,4/3/2018,9
ami,ami_elippman,4/3/2018,9
jgv,jgv_cdsouza1,4/3/2018,2
gma,gma_rudasi,4/3/2018,9
iws,iws_jscherr,4/3/2018,9
ldc,ldc_bcapitani,4/3/2018,27
jgv,jgv_bsunar2,4/3/2018,8
mne,mne_aguilder1,4/3/2018,36
jgv,jgv_mmiller1,4/3/2018,4
rar,rar_lcandilio,4/3/2018,9
lin,lin_lmeier,4/3/2018,9
amz,amz_cclinton,4/3/2018,20
omd,omd_mhosaka,4/3/2018,9
amz,amz_jnorris,4/3/2018,10
jgv,jgv_pchrobak,4/3/2018,10
con,con_kgreen,4/3/2018,20
csm,csm_pdesrosiers,4/3/2018,9
ggb,ggb_shunter,4/3/2018,9
hgs,hgs_ballen1,4/3/2018,1
jgv,jgv_apan,4/3/2018,19
omd,omd_kko,4/3/2018,19
uva,uva_lhannah,4/3/2018,9
con,con_cfortney1,4/3/2018,9
rfn,rfn_jstefano1,4/3/2018,10
iag,iag_rmenon,4/3/2018,10
skn,skn_jsims,4/3/2018,9
sau,sau_tsoininen,4/3/2018,20
jgv,jgv_hshin2,4/3/2018,2
cre,cre_sjackson,4/3/2018,9
rus,rus_svangoethem,4/3/2018,9
tvp,tvp_hgonzalez,4/3/2018,18
omd,omd_otaylor,4/3/2018,27
amz,amz_zdumais,4/3/2018,9
via,via_bsingh2,4/4/2018,65
uva,uva_lhan,4/4/2018,29
dut,dut_mhuberman,4/4/2018,9
opt,opt_kphillips2,4/4/2018,10
oat,oat_rhunt,4/4/2018,9
gan,gan_jkellogg,4/4/2018,9
amz,amz_kolson,4/4/2018,9
pmg,pmg_dgregory,4/4/2018,38
omd,omd_scohen,4/4/2018,10
mag,mag_dhumphries,4/4/2018,36
s8r,s8r_powen,4/4/2018,9
vic,vic_dibarra,4/4/2018,9
jgv,jgv_bsunar2,4/4/2018,4
sau,sau_pfront,4/4/2018,19
noh,noh_nchapman,4/4/2018,29
jn1,jn1_jingrassia,4/4/2018,43
omd,omd_mhirschmann,4/4/2018,9
j4k,j4k_kdanna,4/4/2018,51
oal,oal_jvargaspriet,4/4/2018,9
h6y,h6y_hdiba,4/4/2018,9
uos,uos_anogueira,4/4/2018,9
mhe,mhe_rcaporn1,4/4/2018,108
gbo,gbo_egrossi,4/4/2018,18
oue,oue_asampson,4/4/2018,183
med,med_nalexandrou,4/4/2018,54
uva,uva_sholton,4/4/2018,28
mod,mod_gabbate,4/4/2018,10
uva,uva_dsfreddo,4/4/2018,9
dsc,dsc_fmontano,4/4/2018,10
fd8,fd8_cdelariva,4/4/2018,9
lvg,lvg_iprego,4/4/2018,13
sbn,sbn_joliphant,4/4/2018,10
gbo,gbo_fpaes,4/4/2018,9
csm,csm_rlangsford,4/4/2018,12
via,via_kkinsella,4/4/2018,10
kso,kso_ebaesso,4/4/2018,100
mec,mec_iruizdegauna,4/4/2018,9
mec,mec_mgarciaalama,4/4/2018,31
stv,stv_gmorales,4/4/2018,27
jdi,jdi_jmeloche,4/4/2018,135
fdp,fdp_cmarques,4/4/2018,9
clr,clr_mbreslin,4/4/2018,9
jgv,jgv_tealy1,4/4/2018,9
cc0,cc0_nhardy,4/4/2018,2
vic,vic_jvaladez,4/4/2018,9
con,con_stchatchouan,4/4/2018,9
st0,st0_mlopez,4/4/2018,9
g10,g10_mhufana,4/4/2018,74
yoo,yoo_jchen1,4/4/2018,9
cvm,cvm_bbarcus,4/4/2018,27
93a,93a_mmelendez,4/4/2018,93
uva,uva_mreyeschian,4/4/2018,9
yoo,yoo_jgray,4/4/2018,9
3bu,3bu_zconnett,4/4/2018,37
g8e,g8e_jmuse,4/4/2018,9
inm,inm_mchin,4/4/2018,18
wse,wse_dnash,4/4/2018,94
fac,fac_khamadeh,4/4/2018,9
dbb,dbb_gmendez,4/4/2018,10
hou,hou_ccoleman,4/4/2018,9
mag,mag_aops,4/4/2018,9
1hk,1hk_lchambers,4/4/2018,9
mdv,mdv_jware,4/4/2018,19
inm,inm_ksullivan,4/4/2018,9
uoo,uoo_rbenner,4/4/2018,9
mec,mec_egarcia2,4/4/2018,9
skn,skn_dkadetsky,4/4/2018,9
amz,amz_smoore,4/4/2018,29
phd,phd_jbourdeau,4/4/2018,27
PPL,PPL_dsmallwood,4/4/2018,12
skn,skn_lcorley,4/4/2018,36
51h,51h_klee,4/4/2018,9
ick,ick_mdiaz,4/4/2018,9
cfu,cfu_npaparatto,4/4/2018,9
pdu,pdu_mburns,4/4/2018,10
itc,itc_hrodiger,4/4/2018,28
07w,07w_dnguyen,4/4/2018,18
izw,izw_ddryburgh,4/4/2018,66
jmw,jmw_nokonski,4/4/2018,9
mln,mln_kwood,4/4/2018,12
wvn,wvn_aninomiya,4/4/2018,19
pbz,pbz_mcasey,4/4/2018,10
gms,gms_ssatyamoorth,4/4/2018,9
oat,oat_mkelley,4/4/2018,39
en9,en9_mgarcia,4/4/2018,18
mer,mer_acastrorodri,4/4/2018,18
wik,wik_cchang,4/4/2018,9
pbz,pbz_jcheng,4/4/2018,18
mdx,mdx_cvotteler,4/4/2018,9
con,con_slee,4/4/2018,9
h98,h98_dchoi,4/4/2018,82
oat,oat_dsmith,4/4/2018,18
ctr,ctr_hhorgan,4/4/2018,25
opt,opt_crodriguez,4/4/2018,40
dut,dut_sbrooker1,4/4/2018,57
mbg,mbg_glopez,4/4/2018,47
tts,tts_emay,4/4/2018,9
dm9,dm9_ecouto,4/4/2018,45
mls,mls_kzuparko,4/4/2018,9
0s8,0s8_bshaw,4/4/2018,18
s8r,s8r_dfreedman,4/4/2018,10
new,new_awoo,4/4/2018,18
sbd,sbd_ejane,4/4/2018,18
tnf,tnf_arapchik,4/4/2018,9
mec,mec_apetto,4/4/2018,10
Vcm,Vcm_tgriffin,4/4/2018,10
skn,skn_mneiwirth,4/4/2018,9
cfu,cfu_epayton,4/4/2018,204
1dt,1dt_cchandler,4/4/2018,20
h98,h98_fmaloof,4/4/2018,54
ggl,ggl_jhochman,4/4/2018,9
2bm,2bm_ccortimiglia,4/4/2018,11
axl,axl_kpetty,4/4/2018,20
fnn,fnn_lkundakji,4/4/2018,18
kaw,kaw_mmeehan,4/4/2018,9
gpp,gpp_yrivas,4/4/2018,27
lby,lby_dtoscano,4/4/2018,9
bgm,bgm_asmith,4/4/2018,18
nmx,nmx_mgalvis,4/4/2018,24
uva,uva_csalyers,4/4/2018,18
sp2,sp2_mlathwood,4/4/2018,38
pbz,pbz_whathaway,4/4/2018,9
n12,n12_jberkowsky,4/4/2018,1
dpz,dpz_aalberine1,4/4/2018,18
fac,fac_alui,4/4/2018,9
pzm,pzm_kcotter,4/4/2018,28
09g,09g_mmccracken,4/4/2018,248
bgm,bgm_kbajaj,4/4/2018,22
sbd,sbd_oslettebakk,4/4/2018,12
gma,gma_skoul,4/4/2018,334
doj,doj_ngordienko,4/4/2018,55
cbc,cbc_nantoine,4/4/2018,10
ghm,ghm_bmelle,4/4/2018,28
pbz,pbz_sgoldstein,4/4/2018,27
bgm,bgm_wrizzuto,4/4/2018,38
mec,mec_balves,4/4/2018,37
gpw,gpw_pmantero,4/4/2018,18
mcu,mcu_kstuart,4/4/2018,10
cae,cae_ajamesbell,4/4/2018,9
dmo,dmo_podegard,4/4/2018,28
med,med_dcaven,4/4/2018,60
nwi,nwi_jdolly1,4/4/2018,335
lfp,lfp_efernandez,4/4/2018,47
iag,iag_mmishra,4/4/2018,10
gma,gma_syew,4/4/2018,51
oue,oue_eford,4/4/2018,92
ppl,ppl_dsmallwood,4/4/2018,21
nwi,nwi_mdavis,4/4/2018,26
alt,alt_cwee,4/4/2018,45
gpw,gpw_asanchez,4/4/2018,10
yoy,yoy_ssnell1,4/4/2018,9
g10,g10_jtran,4/4/2018,28
GMA,GMA_CKane,4/4/2018,11
jgv,jgv_cwessman,4/4/2018,11
jgv,jgv_kblairjackso,4/4/2018,60
jgv,jgv_mspohr2,4/4/2018,2
k1o,k1o_mfreire,4/4/2018,28
lin,lin_jlevin,4/4/2018,18
uva,uva_szhang1,4/4/2018,79
cpn,cpn_jgoulait,4/4/2018,9
cwi,cwi_jstewart,4/4/2018,9
uvm,uvm_aalarcon,4/4/2018,9
eby,eby_chaverty,4/4/2018,28
fdm,fdm_cgiron,4/4/2018,9
nyp,nyp_skempadoo,4/4/2018,27
gan,gan_ebjelica,4/4/2018,72
uvm,uvm_kcatton,4/4/2018,54
gs1,gs1_dmullen,4/4/2018,9
exp,exp_nyotov1,4/4/2018,9
mmr,mmr_landrade,4/4/2018,9
h6s,h6s_dbell,4/4/2018,9
k73,k73_jleinonen,4/4/2018,56
med,med_cadam,4/4/2018,10
g10,g10_vmorris,4/4/2018,9
dbt,dbt_cbruderle,4/4/2018,10
amz,amz_mazzarone,4/4/2018,9
zga,zga_cvelasco,4/4/2018,9
jgv,jgv_ewrightson1,4/4/2018,2
twr,twr_rsanders,4/4/2018,17
40u,40u_emoore1,4/4/2018,9
kle,kle_nbrown,4/4/2018,10
krn,krn_jhwang,4/4/2018,10
f3d,f3d_dfullerton,4/4/2018,24
vcm,vcm_kkaufmann,4/4/2018,30
rku,rku_aburney,4/4/2018,56
omd,omd_ltransue,4/4/2018,9
zeu,zeu_acaballero,4/4/2018,9
o2b,o2b_dtremblay,4/4/2018,9
mec,mec_rmcdonald,4/4/2018,9
ttc,ttc_jlemieux,4/4/2018,18
mrd,mrd_mguralnick,4/4/2018,18
via,via_ameier,4/4/2018,18
akq,akq_carias,4/4/2018,10
wko,wko_gspendijian,4/4/2018,9
uva,uva_cmitchell,4/4/2018,9
nbb,nbb_cgomes,4/4/2018,9
muk,muk_eglancy,4/4/2018,10
idx,idx_stalwar,4/4/2018,19
sp2,sp2_gfullam,4/4/2018,9
trb,trb_jbauer,4/4/2018,18
54w,54w_croscher,4/4/2018,18
gbo,gbo_rgirodo,4/4/2018,81
mxg,mxg_arivera,4/4/2018,27
amz,amz_amerriman,4/4/2018,11
ggl,ggl_mcarmen,4/4/2018,18
arg,arg_mmorsch,4/4/2018,9
nym,nym_msilberman,4/4/2018,18
3s4,3s4_adevleeschou,4/4/2018,9
lbb,lbb_glopes,4/4/2018,10
dnt,dnt_mgilderson,4/4/2018,25
wds,wds_kcampos,4/4/2018,9
251,251_mhung,4/4/2018,9
bgm,bgm_kazeuli,4/4/2018,18
jgv,jgv_lmoore2,4/4/2018,7
hea,hea_jburfield,4/4/2018,19
bet,bet_jrubenstein,4/4/2018,54
oat,oat_cpantano,4/4/2018,25
gma,gma_ctang3,4/4/2018,25
lra,lra_laguilera,4/4/2018,10
skn,skn_jsims,4/4/2018,19
cur,cur_gheitner,4/4/2018,19
ope,ope_agonzalez,4/4/2018,9
gm5,gm5_lbulu,4/4/2018,13
sp2,sp2_jsicot,4/4/2018,27
dpz,dpz_ygoncalves1,4/4/2018,9
gpp,gpp_dalba,4/4/2018,9
rda,rda_manderson,4/4/2018,45
15l,15l_mmaccario,4/4/2018,27
ws1,ws1_mpearson,4/4/2018,9
omm,omm_aayala,4/4/2018,47
mxg,mxg_jwu,4/4/2018,10
kmm,kmm_pkm77,4/4/2018,9
oat,oat_mhelm,4/4/2018,19
ebc,ebc_lromain,4/4/2018,18
uva,uva_patkins,4/4/2018,10
tim,tim_jsudhakaran,4/4/2018,9
h6s,h6s_mmcginnis,4/4/2018,107
amz,amz_ssmith2,4/4/2018,12
uvm,uvm_cboehm,4/4/2018,9
kvk,kvk_jdevoe,4/4/2018,9
opt,opt_rbaron,4/4/2018,86
cfu,cfu_jhummel,4/4/2018,55
mec,mec_cjeanbart,4/4/2018,9
uvm,uvm_egoldberger,4/4/2018,19
mec,mec_asuskin,4/4/2018,36
edn,edn_lharris1,4/4/2018,18
pg2,pg2_jyi,4/4/2018,45
uvm,uvm_kbillimoria,4/4/2018,18
okd,okd_ialbero,4/4/2018,9
cmt,cmt_cbarkhorn,4/4/2018,9
dbz,dbz_cwakefield,4/4/2018,9
iyx,iyx_lguillen,4/4/2018,39
mn4,mn4_lflores,4/4/2018,20
cuk,cuk_pdimmock,4/4/2018,9
sp2,sp2_tmacle,4/4/2018,9
yoo,yoo_adilley,4/4/2018,27
gm5,gm5_kkiolbassa,4/4/2018,37
mxg,mxg_acerza,4/4/2018,9
no8,no8_aespelien,4/4/2018,18
ope,ope_astojanovska,4/4/2018,6
ggl,ggl_kalarcon,4/4/2018,1
omd,omd_ddousias,4/4/2018,43
con,con_aacosta,4/4/2018,36
pzm,pzm_sbartz,4/4/2018,10
hrz,hrz_xfarley,4/4/2018,47
l2a,l2a_lvicuna,4/4/2018,82
sbd,sbd_cragot1,4/4/2018,9
ctr,ctr_szulauf,4/4/2018,38
hl5,hl5_mmeskovic,4/4/2018,55
lby,lby_kcalabrese,4/4/2018,18
ttr,ttr_mkisseberth,4/4/2018,19
sbd,sbd_sdiaz,4/4/2018,9
msm,msm_mpratt,4/4/2018,9
lin,lin_mcialone,4/4/2018,171
amz,amz_dsierra,4/4/2018,20
sp2,sp2_cpickens,4/4/2018,9
exp,exp_sqing,4/4/2018,57
amz,amz_nsandberg,4/4/2018,1
amz,amz_gnath,4/4/2018,18
gma,gma_abui1,4/4/2018,9
sbd,sbd_pmazza,4/4/2018,9
mag,mag_mraab,4/4/2018,20
gbo,gbo_amartins,4/4/2018,9
jgv,jgv_pskrzekowska,4/4/2018,12
pmg,pmg_ywilliams,4/4/2018,10
pie,pie_smerriman,4/4/2018,72
tdm,tdm_kluby,4/4/2018,19
gnm,gnm_ddenton,4/4/2018,37
mxc,mxc_pgrey,4/4/2018,9
glm,glm_pchen,4/4/2018,11
via,via_sgraham,4/4/2018,9
yoo,yoo_mmohungholso,4/4/2018,9
zop,zop_khofilena,4/4/2018,73
jdi,jdi_smacfarlane,4/4/2018,36
wkn,wkn_jthomas,4/4/2018,9
g10,g10_jdsouza,4/4/2018,25
yoo,yoo_khickey,4/4/2018,18
abp,abp_ng,4/4/2018,9
cfu,cfu_cblackwell,4/4/2018,9
dig,dig_atsuruta,4/4/2018,9
yoo,yoo_apianpanya,4/4/2018,66
pmg,pmg_Bzimmerman,4/4/2018,19
ca4,ca4_jrampinini,4/4/2018,19
ami,ami_bkroski,4/4/2018,9
mec,mec_hperez,4/4/2018,37
naa,naa_rfrank,4/4/2018,18
cw1,cw1_rreid,4/4/2018,18
exp,exp_aveyrier,4/4/2018,18
scr,scr_mgormon,4/4/2018,9
bdg,bdg_jkim,4/4/2018,10
gm3,gm3_kaaseng,4/4/2018,9
fac,fac_koh,4/4/2018,12
uva,uva_rcalhoun,4/4/2018,10
mec,mec_cproto,4/4/2018,27
cvm,cvm_hhunter,4/4/2018,27
plx,plx_mintern,4/4/2018,18
zop,zop_jrice,4/4/2018,9
1hk,1hk_apark,4/4/2018,10
ope,ope_aahmed,4/4/2018,9
gnm,gnm_dhutton,4/4/2018,10
itc,itc_lgender,4/4/2018,28
ct5,ct5_emiles,4/4/2018,9
hrz,hrz_mgance,4/4/2018,18
lft,lft_jkleinman,4/4/2018,314
no8,no8_gegedius,4/4/2018,9
oat,oat_mtaseski,4/4/2018,30
amz,amz_cclinton,4/4/2018,86
